text	label
Loin de moi l’idée de me prononcer contre le #Vaccin MAIS l’imposer par la mise en place d’un possible #PasseportVert ou plutôt par un chantage liberticide, c’est scandaleux !	4
"Le PDG de Pfizer refuse de se faire vacciner contre le Covid-19 https://t.co/QHZ6F0q9IU 
(Le vaccin est peut etres dangereux voir effets secondaires du vaccin pfizer)"	2
comment vous expliquez que le covid en 1 mois on trouve un vaccin alors que ça fait des années les gens donnent de l’argent pour le sida et aucun vaccin n’a été trouvé ! tellement hypocrite #vaccination #COVID19	2
"Bon avec le projet de loi de Castex, je sais plus trop quoi penser du vaccin. Avant j'm'en foutais et j'étais vraiment le premier à dire que s'il était sûr, fallait se vacciner. Mais je dois avouer que ça m'a refroidit là.

Vous en pensez quoi ?"	3
En vrai ça serait vraiment marrant que le vaccin fasse de la merde ou que le covid mute a un point de provoquer une apocalypse zombie	2
Covid-19 : l’Agence européenne des médicaments valide le vaccin de Pfizer et BioNTech	3
Ils sont fous. Il faut éventuellement essayer le Remdesivir comme l'a expliqué @nathanpsmad mais surtout attendre le vaccin en prenant du Doliprane si on a de la fièvre sans sortir de chez soi. Lorsqu'on ne peut plus respirer si on a moins de 65 ans appeler le 15. https://t.co/mqYWDQEoY6	1
nouvelle souche de la covid le vaccin il va servir à rien	2
"De deviner qui vont bientôt dépasser les plus riches du monde ? 
Des fonds publics pour trouver le vaccin et des fonds publics pour l'acquérir. 
#coronavirus #CoronaVaccine https://t.co/syQ9zxQxBf"	4
mais j’vois des tweets vous savez le vaccin ça sert a pas attraper le virus pas à le guérir hein	1
Vous savez au moins que le vaccin n’est pas un traitement au Covid mais une prévention ? Donc ça sert à rien de se faire vacciner quand on l’a attrapé parce qu’on va developper les anticorps nous mêmes .... https://t.co/YGH7vinxft	2
@EmmanuelMacron après avoir fait exprès d'avoir le covid pour ensuite se faire vacciner et prouver à la France efficacité du vaccin #macron #Covid_19 #gouvernement https://t.co/xOt4rFM4ur	2
"Le vaccin arrive bientôt ... En dépit des priorités, vous auriez pu montrer l’exemple, nous accompagner dans l’innovation. Maintenant vous allez être immunisé naturellement pour quelques mois...
Maintenant, reposez-vous. C’est un ordre :) 
@EmmanuelMacron  https://t.co/XfljqhMOpM"	1
Y en a qui ce sentent plus pisser un vaccin à provoquer la sclérose en plaques à ma mère et en est morte alors qu il y avait plus de recule et la en même pas 6 mois ils 'ous pondent un vaccin... C'est qui la plus folle toi la conne ou moi lucide...???? https://t.co/6lks64qvEr	2
"""Le vaccin va modifier votre ADN""
Wesh vas-y frr change, mets moi des yeux bleus, enlève ma calvitie je prend.
Jpeux avoir un bras bionique aussi stp ?"	3
"""Vaccin : ""Le mot retard n'est pas juste, il y a la nécessité de la rigueur"" dit Alain Fischer"" sur https://t.co/4CPaEBMcoH via @franceinter"	4
"Je ne suis pas d'un coté ou de l'autre mais on va se le dire, cest louche que les MÉDECIN se fasse censuré vous trouvez pas? #covid19 #Vaccin #Opinion #Sciences #denonciation #ordremondiale #ordre66 #loi66 
https://t.co/8Opjfbz3c2"	4
"Le vaccin pour le #COVID19 est concluant dans les #Vosges 😋

Aucun risque la Braco Family 👀 https://t.co/nfZslICqCh"	1
jdis a @clothilde_abt j’ai la phobie des aiguilles en sachant que j’ai un vaccin elle me répond « drogue toi tqt ça passe crème » je-😭😭	4
Les JT @francetv @TF1  vous pouvez arrêter les reportages de rageux ? Le réveillon, le ski, le vaccin, gna gna! Montrer des gens positifs ? La réalité du covid ? On est tous dans la galère alors autant se soutenir	4
@DrObiang si vaccin il y a, sera t-il obligatoire au Gabon? vu que vous parlez de ''plan national de vaccination''...	3
#le79Inter sort les rames ce matin pour faire la promotion du vaccin américain #Pfizer	2
Merci la Belgique pour la production du vaccin de Pfizer!	1
Je suis une personne à risque car asthmatique et allergique (entre autre) mais apparement le vaccin du Covid-19 je peux même le prendre psq il donne des allergies nan mais mdr	3
"mais qui va faire le vaccin contre le covid sérieux 🤔
on sait même pas ce qu’ils nous injecte"	2
Hello Pr Caumes ! Les données du vaccin Pfizer sont en ligne (#FDA) https://t.co/2dOsJBV51k	3
Vaccin COVID-19 Moderna : «plus de la moitié» des participants à l&amp;rsquo;essai ont des effets indésirables https://t.co/JZzGuZfd3u via @ExoPortail	2
sah dans mon bus y’a une meuf tah les idiots du confinement à 2 doigts de lui mettre un punch elle pense que les attestations en ligne c’est fait pour nous surveiller pareil pour le vaccin..	1
"Santé - La course au vaccin: La Tunisie est-elle prête ? 
https://t.co/cpEBDg1sxq"	3
D’Olivier Véran : « une chose est sûre, la peur du vaccin n’arrêtera pas le virus ».	1
"""La vaccination sera gratuite pour tous"" @JeanCASTEX @RMCinfo #vaccin"	1
Mort d'un sacerdote qu'avez reçu le vaccin MODERNA!!!!! https://t.co/UcjB3rjNTt	2
Le vaccin bientôt je suis le seul sceptique???	2
Croyez-moi que le jour où y'a un vaccin j'aurai une aiguille dans le bras	1
France 2020: vaccin pour les enfants ? Non pas avant 18ans.. Pas de clusters dans les école... pas contaminé, pas contaminant... Mais on leur fou des masques 8h par jour et plus... Si affinités ! #Absurdistan	1
Cas graves de COVID-19: le vaccin de Moderna serait efficace à 100 % https://t.co/0rqhRA2nWg	1
EN TRAIN DE MATER WWZ ET LE DEBUT IL PIQUE GRVE C QUOI CA CETTE HISTOIRE DE PANDEMIE MONDIALE SANS VACCIN	2
@BFMParis j'ai pas envie de faire le vaccin vais-je avoir une amande ?	2
C’est quelle histoire de vaccin de covid	4
Faut-il s’étonner ?! Vaccin contre la Covid-19 : Madagascar ne passera pas de commandes de doses https://t.co/aDrwomNjeG	3
systemic racism is entre autre le gouvernement français qui envoie les profs pédophiles, des policiers/gendarmes racistes+violents tout frais payés dans les DROM-COM, le chlordécone, les enfants de la Creuse et Lecornu qui annonce qu'on va servir de cobayes pour un vaccin	4
Vous pensez vraiment qu’il y’a pas de vaccin contre le sida ? Mdr ..	4
c’est quoi votre avis sur le vaccin ?	3
Mdr il va faire le vaccin tout seule lui c’est un ouf #macron20h	2
Bon, vaccin qui arrive, je crois que Dieu a perdu sa partie de https://t.co/s49iEw3aqG	1
Tant que c’est pas obligatoire le vaccin c’est bon déjà	2
"ou l'on apprend la production de vaccin entraine le massacre d'une espèce en danger dont le sang est bien pratique pour leurs tests, alors qu'ils pourraient synthétiser le composant.
Qui va s’apitoyer sur le sort d'un crabe préhistorique ?
https://t.co/PrGGxMjSWT"	3
argument de mes parents contre le vaccin du covid: le docteur raoult il a dit que.. aucune vanne ça me bute	1
"Tu veux aller à la piscine? t’as ton vaccin 💉? C bon!  flûte j’ai oublié mon maillot pas grave ! 
Tu veux aller au restaurant ? T’as ton vaccin 💉 ? C bon! Flûte j’ai oublié de réserver la table ( pas grave!) 
Tu veux aller danser ? T’as ton vaccin 💉 ? C bon ! Flûte je ne sais"	4
On rappellera quand même que l'objectif d'un vaccin c'est justement de ne pas tomber malade... https://t.co/4Sk7ga2qOV	1
"Les ""influenceurs"" sollicités par le @gouvernementFR pour promouvoir le vaccin anti-covid. Ce monde est définitivement fou."	2
“Qui pourra se payer un vaccin contre le covid à 40 francs?” https://t.co/hISL0LMJuK	4
Bon les amis, on se rappelle que c'est la saison du vaccin anti grippal et on ne raconte pas n'importe quoi sur les petits ganglions axillaires qui fixouillent.	4
il me parait paradoxal que les mêmes kmers verts qui refusent de manger des céréales génétiquement modifiés réclament l'obligation de vacciner les enfants avec un vaccin ARN dont les éventuelles conséquences des modifications sur leurs ADN se transmettrons a leur descendance	2
"La Pologne a également trouvé un vaccin. Efficace à 96% !!!!
#Vaccin #Moderna #Pfizer #Sanofi #COVID19 https://t.co/0ImgWZAIX7"	1
"#COVID19

Bientôt un Vaccin 💉 contre la COVID-19?

https://t.co/ccTW3xRB3h

#YogannMagazine https://t.co/33exB8ofCa"	3
Le sprint est lancé pour les enchères au vaccin contre le Covid. Après Pfizer qui nous garantissait que son vaccin était fiable à 90%, les russes nous ont aussitôt rétorqués que le leur était fiable à 92%. Aujourd'hui Moderna nous informe que le sien est opérationnel à 94,5%.	3
"Era de esperar. 😡

Vaccin anti-Covid-19 : le gros lot pour certains patrons de l'industrie pharmaceutique américaine

En savoir plus sur RT France : https://t.co/XMydDbZK69"	3
La France va-t-elle manquer le coche pour le vaccin covid comme elle l'a fait pour les masques, le gel, les tests. On peut le craindre.	1
Nouveau test de la connerie ! Si tu y crois t’es positif.. va t’isoler 😂😂 eh.. désolé il n’y a pas de vaccin 😢😢 https://t.co/kUJut8mbRf	2
"Elle est entrain de dire que le virus il a été créé pour diminuer la population et que le vaccin c'est un truc avec des puces.
Laisse tomber même moi j'écoutais plus a l'ecole qu'elle https://t.co/xlPoTjnJC3"	1
Urgent...Des experts médicaux #turcs 🇹🇷 ont déclaré à l'Université #Ataturk d'#erzurum  qu'ils avaient réussi à développer le vaccin #COVID19 après avoir vacciné 3 volontaires qui ont été guéris sans aucun symptôme. Détails à venir selon les journaux turcs.	3
ceux qui croit encore a un vaccin bientôt avec Pfizer ne fait pas trop de projet a court terme mise a part le président lui a 6 millions de projets en tête crosseur. ce vaccin ca lui prends une température de moins 80 degrés pour son transport qui a c est infra  en transport ??? https://t.co/TgPAAbohx0	2
The fengshuissimo  Journal est sorti de presse! https://t.co/r4H70hmN8a Les unes d'aujourd'hui via @florencecacault #vaccin #coronavirus	3
On rappelle que le vaccin ne sera pas obligatoire bande de cons https://t.co/Ks3PNcVOHj	3
ceux qui croit ça faites pas le vaccin et mourrez du covid, allez au bout de vos idées svp https://t.co/ONwSKtyPXb	1
« Vaccin contre le corona à vendre venez pv » c’est ça votre problème 🤦🏾‍♂️🤦🏾‍♂️	3
Peu de gens prennent conscience de ce qui se passe avec le vaccin obligatoire contre la Covid la qui existe même pas	2
Ptdrrrr le nombre de complotistes sur le vaccin du corona, vous faites peur hein. Entre ceux qui disent que le gouvernement veut nous injecter des puces qui fonctionnent à la 5G et ceux qui disent que le corona est une création, on va loin, très loin, bande de cons ptdrrr	1
Le premier qui fait le vaccin contre le Covid c’est un fdp	2
"Rendre un vaccin obligatoire sans le tester??? Mais vous etes tarés les mecs ou quoi??
💪#NousSommesPour
👉Apli @L_insoumission
📢#TousAvecMélenchonJour18
📢#TousContreMacronJour44
👍#La3èmeCestLaBonne
♥️#JLM2022 
✍️✍️✍️✍️https://t.co/gu8XIMEo0H https://t.co/jl8GLAV7UC"	2
Bonjour @pfizer ! Au lieu de faire des communiqués de presse tout pourris, est-ce que vous pourriez envoyer le vaccin ? Pas tant pour le virus, non, que pour les gens qui en parlent et que je ne supporte plus. Cordialement, l'Auteur.	1
#Pfizer annonce que son vaccin contre la Covid-19 est «efficace à 90%» ... ok... 10% de marge d’erreur ce qui est énorme. Sans compte qu’il n’y a aucun recul par rapport à ce vaccin et ses effets secondaires... ça sera sans moi.  https://t.co/ThUsiySkHM	2
"@Drmartyufml pouvez-vous calmer les ardeurs des animateurs des GG sur le vaccin? vu la technologie employée, le recul sera nécessaire. Et aussi leur mettre dans la tête, que la vie ne puisse jamais être ""normale"" à nouveau, à court terme."	3
Euuuh le vaccin du corona moi je fais pas confiance, il va me tuer 2 semaine après là	2
@TPMP Le vaccin ok mais d'ici qu'il y en ai assez pour tout le monde on va pouvoir compter les morts pendant encore longtemps. Faut pas rêver ca va pas changer du jour au lendemain	1
Covid-19: un vaccin efficace à 90%, Donald Trump jubile https://t.co/gRqr0a4ajn	3
ils ont trouvé un vaccin pour le covid??	3
Marrant, on annonce un semblant de vaccin pour nous sortir de cette m... Et on ne parle que de cours de bourse. C'est quand même une excellente nouvelle non ?	2
"VIDEO. Yannick Jadot demande que le vaccin potentiel contre le Covid-19 soit ""obligatoire"" https://t.co/pfkWTKB8k7 via @franceinfo"	1
Quoi de neuf? Une entreprise qui annonce avoir un vaccin au monde entier, la bourse qui craque du coup, et en fait, c'est pas la seule, c'est juste la seule qui l'annonce vite vite vite. Moi, sceptique? Bien sûr ! #COVID19	2
Mdr les marchés ont explosé à l’annonce d’un vaccin s/o Pfizer. Y’a des mecs qui ont graille fort fort fort	3
Putain binge watch la saison 1 d'Utopia (recommandé à 100%), pendant le covid dja c étrange comme expérience, mais dans foulée entendre parler de ce #vaccin Russe, y'a vraiment moyen de devenir parano en vrai https://t.co/QHLJh8JAi2	4
Oh un vaccin contre la COVID-19 serait prêt pour début 2021, très bonne nouvelle ! 🙂	1
Un vaccin contre la Covid chez Pfizer	3
Coronavirus-Pfizer et BioNTech annoncent un vaccin efficace à plus de 90% | Article [AMP] | Reuters https://t.co/R7ElwCvfen	3
"Annonce du vaccin anti COVID 
Êtes vous prêt à vous faire vacciner ?"	3
"L'annonce d'abattage de 15 millions de visons au Danemark car soi disant il y a une mutation de la covid 19 dans le pays qui ferait que le vaccin serait moins efficace...
Et si on abattait tous les c*** qui n'appliquent pas les gestes barrières ? 😡 Dans quel monde vit-on ? 😢"	1
Seringue, seringue ne vois-tu rien venir ? Je ne vois que le covid qui foudroie et le vaccin de la grippe, à Clermont-Fd, je ne voie toujours pas. Rupture de stock pourquoi ?@olivierveran.	3
Cet épisode de @Cdenquete sur la guerre secrète du vaccin est vraiment top, je le conseille vivement au lieu de suivre BFM TV chaque jour 👍	3
"Qu'est-ce qui sortira en premier ?

⬜️ Le résultat final dans le Michigan
⬜️ Le vaccin du covid 19
⬜️ Cyberpunk 2077"	4
Le vaccin de la grippe il est trop dur cette année	4
Chiffres faux , etat d’urgence mon c*** , ils sèment la panique et nous enferment pour ne pas nous laisser le choix de faire leur vaccin de mort 💀 !!!! NON NON NON AU VACCIN !!!! Le #Covid_19 n’est rien de plus qu’une #grippe !!! Réveillons nous !!! CEST DU VENT!!!!!!! https://t.co/pe6UfwdnNt	2
Avez vous confiance au vaccin contre la Covid-19?	3
"⎛ᴺᴼᵁᴿᴿᴵᵀᵁᴿᴱ ᵈᵉ ╲#livres
ᴾᴿᴱᴹᴵᴱᴿᴱ ₙécₑₛₛᵢₜé ᵖᵒᵘʳ ᴸ'ᴱˢᴾᴿᴵᵀ 
#𝔸ℚ𝕌𝕆𝕀𝕊𝔼ℝ𝕋𝕌ℕ𝕃𝕀𝕍ℝ𝔼 ? 
Ａ ÊＴＲＥ ＬＩＢＲＥＳ !
⁀⁀⁀⁀⁀⁀⁀⁀⁀⁀⁀⁀⁀#librairiesouvertes
#culture ᵤₙ ᵛᵃᶜᶜⁱⁿ cₒₙₜᵣₑ ᴸ'ᴼᴮˢᶜᵁᴿᴬᴺᵀᴵˢᴹᴱ
~͚͚͚͚͚͚ https://t.co/91wVw1ZfTs"	4
"Bill Gates: ""Nous devons être en mesure de suivre les Américains avec des passeports vaccinaux.""

Aussi Bill Gates: ""Veuillez respecter ma vie privée pendant cette période difficile."" (son divorce)"	4
"Un ophtalmologue de Vaucluse a demandé à une personne âgée de se faire vacciner si elle voulait se faite soigner les yeux. A défait il ne la soignerai plus. La vaccination n'est pas obligatoire mais ....
@ordre_medecins #VaccinCovid #LaREM"	3
"VACCINATION et AUTORITE PARENTALE▶️https://t.co/uG9QSujUIS
#vaccincovid  #Divorce #Avocats https://t.co/Uj2lVRdhy5"	3
J'aimerais bien monter les marches et non pour aller voir un film, mais pour me faire vacciner. @CannesPalais @villecannes @davidlisnard #vaccincovid @CACPLOfficiel 😨	1
"Quand je vois certains tweets avec ce #SelfieVaccinal ça me fait doucement marrer! Je connais 2 personnes qui ont tweeté fièrement leur virginité vaccinale contre le Covid alors qu’elles se sont toutes les 2 faites vacciner!!! 😂😂😂
Bande de charlots 😂😂😂
Du coup les autres ?"	2
"""La sécurité"": pas de masques de qualité pour les profs, fermeture de lis de réa, dégoûter les soignant.e.s jusqu'à la démission, pas d'investissement dans la recherche vaccinale, pas de nationalisation pour les usines à masques, gel ou tests.

#Macron20h"	3
"La cour européenne a statué sur l’interdiction de l’obligation  vaccinale. 
C'est encore la version provisoire mais on dirait que cela prend le bon chemin, lien en Français par là : https://t.co/OKVdfQkYZc"	3
"Merci pour cette excellente visioconférence 🇫🇷🇩🇪qui a montré les avantages et inconvénients de chacun des systèmes:central ou fédéral,ds la stratégie vaccinale!
A nous d’en retenir le meilleur , pour nous améliorer ! https://t.co/DbZiIYrXsJ"	1
"Le délire sanitaire et vaccinale commencera désormais à plein fouet mondialement... Il est temps d'arrêter Dr. Fauci ! 

Washington relance la réponse internationale à la pandémie https://t.co/CBsSYpNfxF"	2
Bons plans (actions , promo magasins , arnaque influenceurs , Ali expresse ) et recettes @vidacuisine ajoutez  #TPMPCARLA #MagaliBerdah #boycottelesmarseillais #PasseportVaccinal #marcblata #Archie #BalanceTonPost #poupette #anissatwosisters #soukainatwosisters #sorcellerie https://t.co/URs9Op5kRR	3
Première étape pour la 5G 💉📡 ✅ #VaccinationCovid	2
"🤔
« Quand on vous dit qu’il y a un taux de 95 % de protection de la #vaccinationcovid, c pas la vraie vie […] Et même, les abstracts, étonnement, ne décrivent pas exactement les données que l’on trouve dans le texte. C d résultats qui sont arrangés »
#raoult #COVID19france https://t.co/EBJC3awM4f"	2
"Si on demandait aux rugbymen d'Angleterre, d'Écosse, de France, du pays de Galles, d'Irlande et d'Italie de faire les injections anti-COVID, est-ce qu'on pourrait appeler ça le Tournoi des Vaccinations ?
#COVID19 #VaccinationCovid
@SixNations_FR #GuinnessSixNations https://t.co/lrgIuCrKCo"	1
Bientôt la joie de re-préparer nos oeuvres pour des expositions? La #culture devrait bientôt revivre🤞🏻... alors par pitié ne gâchez pas tout, vaccinez-vous et conservez les gestes barrières qui nous éviterons peut-être une quatrième vague! #Deconfinement #19mai #VaccinationCovid https://t.co/19rKAyiB8F	1
Mauvaises nouvelles de RU. De plus qu'on apprend sur le #COVID19 de plus dangereux il semble. #COVID19France #VaccinationCovid #covidlongue https://t.co/lK52DF6Vzj	1
"@LeParisien_75 #VaccinationCovid  : face au boom du taux d'incidence, les pharmaciens en manque de doses. 
🔎Reportage dans la plus grande officine parisienne💉 ➡️https://t.co/kfkXu7VpKu https://t.co/Y8GZ6oaruW"	3
Je vois la tête de @julienbahloul passer partout. Est-ce que vous aussi vous avez envie de lui attraper la joue et lui dire « bravo mon fils tu es célèbre » comme s’il était de votre famille?! 😭🤣 #Israel #VaccinationCovid #TelAviv	4
#VaccinationCovid  des #enseignants  dans le monde, où en est-on ? La @FsuNationale a dénoncé l’absence de priorité donnée aux enseignant-es en France lors du webinaire de l’Internationale de l’Éducation (IE) ➡ https://t.co/LPAqvtN75n https://t.co/9vSvyX1wy0	1
"Depuis ce matin, je me pose une question conne au sujet de la campagne de #VaccinationCovid en #Belgique : aura-t-on le choix du centre de vaccination où se faire vacciner ?

Quand ce sera le tour de ma tranche d'âge. En 2024."	3
"#VaccinationCovid 
Le problème c'est pour toutes les personnes de plus de 75 ans qui vivent encore chez elles.
Il n'y a pas de rdv disponible sur #doctolib. 

C'est désespérant pour les plus de 75 ans qui sont censés représenter la cible prioritaire des personnes à vacciner ! 👇 https://t.co/K0vSJkeYqq"	1
Quand #TF1 fait la promo du #VaccinationCovid , bien évidemment elle le fait dans un département au mains de #lrem c’est à dire le #jura . #le20h TF1 c’est juste un torchon de propagande au service d’un sociopathe qui se nomme @EmmanuelMacron	2
"Passeport vaccinal : #NonAuPassDeLaHonte . 
 Près de 7 personnes sur 10 très défavorables https://t.co/CN0WyC4qLu via @Le_Figaro"	2
@DIVIZIO1 bonjour Maître que peut on faire d’un point de vu légal contre ce passeport vaccinal qui se met en place ?? Ça devient urgent , au secours !!!!	3
7 raisons pour lesquelles un passeport vaccinal devrait nous faire réfléchir https://t.co/VvkEpy7xxX via @LeblogALupus	4
Monsieur @philippejuvin j’habite Bois Colombes limite La Garenne Colombes, je suis enseignante en lycée sur Courbevoie. Est ce que je peux bénéficier de votre plan vaccinal sur La Garenne Colombes SVP ? 🙏🏻🙏🏻🙏🏻	1
J'ai pris la décision d'en finir avec la vie le jour ou le carnet vaccinal ou le QR code devient obligatoire. Je ne veut pas que mes petits enfants me reprochent leur perte de liberté car je n'aurai rien fait. 1/2	2
Passeport vaccinal c’est pour bientôt n’abandonnez pas la foi elle vous sera d’une grande aide bientôt ❤️🙏🏽	3
Covid-19 : le débat sur le « passeport vaccinal » en six questions https://t.co/lc59GlLjpt via @lemondefr	3
"donnez votre avis sur le passeport vaccinal.
Le lien: https://t.co/Y2mUMuQYte"	3
le passeport vaccinal... on dirait un épisode de black mirror	2
"Retrouvé dans la vieille mallette familiale.
J’ai trouvé que c’était d’actualité, non ? 😉

Pour ceux qui débattent de « passeport vaccinal » ou autre, je vous laisse regarder la date.
Eh oui, en 1909 c’était déjà le cas. ☀️

VACCINEZ-VOUS.
#covid19 https://t.co/uR6BzDZ8Aq"	1
"QUI VA VOUS CONVAINCRE ? - pour Maud Vergnol, ""le fiasco vaccinal révèle les ravages de la privatisation de l'action publique"" https://t.co/xa3i1uQzQZ"	3
"Comment l'état français manipule les français ?
☠️ Ne lisez pas le Coran surtout vous allez devenir un vampire
🙋👉https://t.co/UM4MJfboL7

#Bac2021
#NonAuPassDeLaHonte
#passeportSanitaire https://t.co/Ym16ioP04E https://t.co/3SQy5v5srk"	3
"Pass sanitaire pour aller à des concerts ou festival ? 
En gros faut être vacciné pour y aller ? 
Je penses que les chanteurs auront pas beaucoup de monde vu que personne veut se faire vacciner
#passeportSanitaire"	2
#passeportSanitaire pour un concert ou un restau?....arf......	4
"Êtes-vous favorable au #PasseportSanitaire pour reprendre une vie ""normale""? (Aller au restaurant ou au spectacle...)
RT pour plus de représentativité."	3
Enlèvement de #Mia : les kidnappeurs d’extrême droite projetaient des attentats #terroristes à l'explosif contre des centres de vaccination. Ils projetaient aussi d'autres enlèvements d'enfants pris en charge par les services sociaux https://t.co/0IIgufVEZt	4
Moi j'me demande : Pourquoi est-ce qu'à la télé ils disent que tous les gens de +55 ans sont éligibles à la vaccination alors que mes grands parents (67 et 73 ans) VEULENT À TOUT PRIX se faire vacciner et se font recaler par leur pharmacien et leur médecin traitant !?	1
Cameroun : Des milliers de personnes visées pour cette phase première de vaccination contre le Coronavirus https://t.co/b1eQxk0nN3	3
News 2/ «   Mais bien sûr !!! De toute manière il n’y a pas d’autre solution en l’état actuel des connaissances sur la Covid 19 que le confinement strict, la vaccination de masse et le respect des gestes barrières. » https://t.co/DN9tYXX53Q	3
On se prive de nos libertés depuis un an pour des complotistes qui se fichent complètement de la sécurité des autres. Libre à vous de refuser la vaccination, ça fera plus de doses pour ceux qui veulent sortir de cette pandémie. #JeNeSuisPasCollabo	1
"#AllianzFrance 🇫🇷 se MOBILISE pour participer à la campagne nationale de VACCINATION 😷
@AllianzDanielleMailloux à #Grasse et #Peymeinade et sur notre #CotedAzurFrance 🌴😎🌴 https://t.co/O8DCbehI86"	1
demi heure de l'info ce midi avec le maire de St Bonnet le Courreau #vaccination et les grandes #randonnées dans la #Loire @Dep_Loire42 avec @clemsoupe sur https://t.co/4n2YoWpMlv	1
"2 cantons permettent la vaccination #COVID19 d’actifs sans facteurs de risque: 

✔️ Canton de Neuchatel dès 55 ans  
✔️ Canton de Genève dès 45 ans 

❌ Canton de Vaud + de 65 ans
❌ Canton du Jura + de 65 ans
❌ Canton de Fribourg + de 65 ans
❌ Canton du Valais + de 75 ans"	1
"Coronavirus: un EMS de Sierre touché malgré la vaccination
#covid-19 #Valais @alex_beney @OHugon @StphanieGerman1 @JeanYvesGabbud @Jadalixx 

 https://t.co/ibx0g8i3ym"	3
"Conditions de sorties et de visites pas vraiment assouplies dans certains établissements médico-sociaux malgré vaccination massive des usagers ?
Quel recours ???"	3
La vaccination, nouvelle épreuve pré-olympique  https://t.co/4WzUCIYJSx	3
Un grand merci à @datirachida qui œuvre pour la vaccination des enseignants, tout comme @cestrosi à Nice. @Anne_Hidalgo évidemment s’y oppose à Paris par bas calcul politicien	1
COVID-19 vaccination centres set up Maharashtra Latur https://t.co/LdiFr4AdZr	4
Dire qu'on est peut être la génération qui vivra la vaccination de masse contre le VIH c'est incroyable	4
"Site de vaccination: ""Vite ma dose"" https://t.co/tIpvSb3xv1"	1
giga flemme de bosser dans un centre de vaccination, on est payé 2x moins que les étudiants en pharma alors que nous on est formé pour	4
Nord-Pas-de-Calais: faute de volontaires pour l'AstraZeneca, des centres de vaccination ont fermé ce week-end | via @BFMLittoral https://t.co/MVkhl9lMyC	3
ça fait 3 mois que j’attendais mes dates de vaccination, enfin !	1
Qu’est-ce que vous voulez pas comprendre qu’on ne veuille pas nn plus pas de confinement mais que c la seule possibilité pour limiter le virus et accélérer la vaccination et donc avoir un été normal ? On dirait ça vous plait cette situation ptdr on veut vivre avec et faire notre	1
téma l'influence de george miller, le centre de vaccination i s'appelle le vaccinodrome	4
J'aimerais vraiment me faire vacciner. Puisque je suis dans un groupe à faible risque, cela signifierait a priori la vaccination de plein d'autres—donc quand c'est enfin mon tour, normalement la vie retrouvera sa normalité. J'ai hâte. Mais vraiment quoi	1
"Jean Castex : cette conséquence inattendue de sa vaccination à l'AstraZeneca https://t.co/nvT0z2aFEj 
Que de la comm' et pourquoi pas le gendre idéal, pendant qu'on y est !!!!"	4
« Dès ce samedi 27 mars, les autorités sanitaires élargissent la vaccination aux personnes âgées de plus de 70 ans ainsi qu'aux personnes âgées de 50 à 69 ans présentant des comorbidités. De nouveaux créneaux seront ouverts prochainement sur Doctolib »	1
"Bonne lecture 

Lien entre augmentation des cas et vaccination. Ou quand le virus mute grâce au vax

👇👇👇👇👇 https://t.co/jJfwHdG1ag"	2
Ça fait longtemps que Mario Dumont le dit, il est temps que le gouvernement Legault revoit sa stratégie  https://t.co/mBwU8knU1V	3
"EN DIRECT - Vaccination: ""Il n'existe pas d'autre solution qu’une solution européenne"", affirme Macron https://t.co/SsFImWAXgS via @BFMTV"	3
"Allez c'est parti, go la vaccination du Keiser XD
Je vous dirait si j'ai deux têtes qui poussent, ou si jamais je n'écrit plus je ne serait plus de ce monde, mais sa on s'en fiche XD

Bref on se retrouve vite ;) &lt;3"	1
"in America sono gia avanti.. 
États-Unis: la Cour Suprême annule la Vaccination Universelle https://t.co/wpEW01nZF8"	3
✔ Qu'en pensez-vous ? 🧚‍♂️ A mon réseau, mes amis et partenaires : puisque les commerces de première nécessité doivent rester ouverts et accueillir du public, la vaccination devrait-elle s'étendre aux commerçants et aux salariés concernés par cette oblig…https://t.co/QwAhO8jxjm	3
Suivez en continu le déroulement de l’opération qui mettra la pandémie de COVID-19 derrière nous. ⁦@LPGeek⁩  Tu peux voir les livraisons à venir pour le Québec. Ça va rouler au toast. https://t.co/6EDlXEZGom	3
Le service de santé des armées, a servi de cadre jeudi 18 mars, au lancement de la vaccination contre la covid-19, au sein des forces armées guinéennes. C’est une initiative du gouvernement guinéen visant à rompre la chaîne de transmission de la COVID-19 https://t.co/2WRJVPvT4I	1
Qd les oppositions et leurs partisans n'ont + aucune décence... Castex annonce sa vaccination demain avec AZ et c des flots de messages souhaitant qu'il meurt d'un effet 2ndaire🤦 #Castex19h #reconfinement #AstraZeneca #Macron2022	4
#Castex19h blablabla qui a tout compris ? 🤔 c'est quoi ces mesures prises ? On ne s'en sortira pas. Pkoi ne pas faire 1 #confinement3 général pour tte la France pendant 1 mois et accélérer la vaccination? Peut-être qu'on pourrait avoir par la suite une vie un peu plus normal.	1
@EmmanuelMacron tu veux nous casser les couilles avec ta vaccination, il est hors de question que je me fasse injecter un truc qui a à peine était tester en laboratoire et qui fait crevé des gens !! Donc faire l’aveugle c’est bien, mais à partir du mois prochain ton couvre feux	2
L’Italie s’inspire d’Israël en matière de vaccination. Les contacts entre les deux pays sont multiples depuis le début de la pandémie. Je serai ce soir à 19h (FR) sur @i24NEWS_FR avec @jcbanoun1 🇮🇹🇮🇱💉	3
Je sors de garde où on a vu covid sur covid et là j’apprends qu’on suspend la vaccination par aztrazneca... je ne comprend vraiment pas ...	1
